140,1
197,1
0,1
2,1
116,1
0,1
1.1,1
1,1
0,1
2,1
Yes,1
70,1
1,1
1,1
156,1
245,1
0,1
0,1
143,1
0,1
0,1
2,1
0,1
2,1
Yes,1
44,1
0,1
2,1
118,1
242,1
0,1
1,1
149,1
0,1
0.3,1
1,1
1,1
2,1
Yes,1
60,1
0,1
3,1
150,1
240,1
0,1
1,1
171,1
0,1
0.9,1
2,1
0,1
2,1
Yes,1
44,1
1,1
2,1
120,1
226,1
0,1
1,1
169,1
0,1
0,1
2,1
0,1
2,1
Yes,1
42,1
1,1
2,1
130,1
180,1
0,1
1,1
150,1
0,1
0,1
2,1
0,1
2,1
Yes,1
66,1
1,1
0,1
160,1
228,1
0,1
0,1
138,1
0,1
2.3,1
2,1
0,1
1,1
Yes,1
71,1
0,1
0,1
112,1
149,1
0,1
1,1
125,1
0,1
1.6,1
1,1
0,1
2,1
Yes,1
64,1
1,1
3,1
170,1
227,1
0,1
0,1
155,1
0,1
0.6,1
1,1
0,1
3,1
Yes,1
66,1
0,1
2,1
146,1
278,1
0,1
0,1
152,1
0,1
0,1
1,1
1,1
2,1
Yes,1
39,1
0,1
2,1
138,1
220,1
0,1
1,1
152,1
0,1
0,1
1,1
0,1
2,1
Yes,1
58,1
0,1
0,1
130,1
197,1
0,1
1,1
131,1
0,1
0.6,1
1,1
0,1
2,1
Yes,1
47,1
1,1
2,1
130,1
253,1
0,1
1,1
179,1
0,1
0,1
2,1
0,1
2,1
Yes,1
35,1
1,1
1,1
122,1
192,1
0,1
1,1
174,1
0,1
0,1
2,1
0,1
2,1
Yes,1
58,1
1,1
1,1
125,1
220,1
0,1
1,1
144,1
0,1
0.4,1
1,1
4,1
3,1
Yes,1
56,1
1,1
1,1
130,1
221,1
0,1
0,1
163,1
0,1
0,1
2,1
0,1
3,1
Yes,1
56,1
1,1
1,1
120,1
240,1
0,1
1,1
169,1
0,1
0,1
0,1
0,1
2,1
Yes,1
55,1
0,1
1,1
132,1
342,1
0,1
1,1
166,1
0,1
1.2,1
2,1
0,1
2,1
Yes,1
41,1
1,1
1,1
120,1
157,1
0,1
1,1
182,1
0,1
0,1
2,1
0,1
2,1
Yes,1
38,1
1,1
2,1
138,1
175,1
0,1
1,1
173,1
0,1
0,1
2,1
4,1
2,1
Yes,1
38,1
1,1
2,1
138,1
175,1
0,1
1,1
173,1
0,1
0,1
2,1
4,1
2,1
Yes,1
67,1
1,1
0,1
160,1
286,1
0,1
0,1
108,1
1,1
1.5,1
1,1
3,1
2,1
No,1
67,1
1,1
0,1
120,1
229,1
0,1
0,1
129,1
1,1
2.6,1
1,1
2,1
3,1
No,1
62,1
0,1
0,1
140,1
268,1
0,1
0,1
160,1
0,1
3.6,1
0,1
2,1
2,1
No,1
63,1
1,1
0,1
130,1
254,1
0,1
0,1
147,1
0,1
1.4,1
1,1
1,1
3,1
No,1
53,1
1,1
0,1
140,1
203,1
1,1
0,1
155,1
1,1
3.1,1
0,1
0,1
3,1
No,1
56,1
1,1
2,1
130,1
256,1
1,1
0,1
142,1
1,1
0.6,1
1,1
1,1
1,1
No,1
48,1
1,1
1,1
110,1
229,1
0,1
1,1
168,1
0,1
1,1
0,1
0,1
3,1
No,1
58,1
1,1
1,1
120,1
284,1
0,1
0,1
160,1
0,1
1.8,1
1,1
0,1
2,1
No,1
58,1
1,1
2,1
132,1
224,1
0,1
0,1
173,1
0,1
3.2,1
2,1
2,1
3,1
No,1
60,1
1,1
0,1
130,1
206,1
0,1
0,1
132,1
1,1
2.4,1
1,1
2,1
3,1
No,1
40,1
1,1
0,1
110,1
167,1
0,1
0,1
114,1
1,1
2,1
1,1
0,1
3,1
No,1
60,1
1,1
0,1
117,1
230,1
1,1
1,1
160,1
1,1
1.4,1
2,1
2,1
3,1
No,1
64,1
1,1
2,1
140,1
335,1
0,1
1,1
158,1
0,1
0,1
2,1
0,1
2,1
No,1
43,1
1,1
0,1
120,1
177,1
0,1
0,1
120,1
1,1
2.5,1
1,1
0,1
3,1
No,1
57,1
1,1
0,1
150,1
276,1
0,1
0,1
112,1
1,1
0.6,1
1,1
1,1
1,1
No,1
55,1
1,1
0,1
132,1
353,1
0,1
1,1
132,1
1,1
1.2,1
1,1
1,1
3,1
No,1
65,1
0,1
0,1
150,1
225,1
0,1
0,1
114,1
0,1
1,1
1,1
3,1
3,1
No,1
61,1
0,1
0,1
130,1
330,1
0,1
0,1
169,1
0,1
0,1
2,1
0,1
2,1
No,1
58,1
1,1
2,1
112,1
230,1
0,1
0,1
165,1
0,1
2.5,1
1,1
1,1
3,1
No,1
50,1
1,1
0,1
150,1
243,1
0,1
0,1
128,1
0,1
2.6,1
1,1
0,1
3,1
No,1
44,1
1,1
0,1
112,1
290,1
0,1
0,1
153,1
0,1
0,1
2,1
1,1
2,1
No,1
60,1
1,1
0,1
130,1
253,1
0,1
1,1
144,1
1,1
1.4,1
2,1
1,1
3,1
No,1
54,1
1,1
0,1
124,1
266,1
0,1
0,1
109,1
1,1
2.2,1
1,1
1,1
3,1
No,1
50,1
1,1
2,1
140,1
233,1
0,1
1,1
163,1
0,1
0.6,1
1,1
1,1
3,1
No,1
41,1
1,1
0,1
110,1
172,1
0,1
0,1
158,1
0,1
0,1
2,1
0,1
3,1
No,1
51,1
0,1
0,1
130,1
305,1
0,1
1,1
142,1
1,1
1.2,1
1,1
0,1
3,1
No,1
58,1
1,1
0,1
128,1
216,1
0,1
0,1
131,1
1,1
2.2,1
1,1
3,1
3,1
No,1
54,1
1,1
0,1
120,1
188,1
0,1
1,1
113,1
0,1
1.4,1
1,1
1,1
3,1
No,1
60,1
1,1
0,1
145,1
282,1
0,1
0,1
142,1
1,1
2.8,1
1,1
2,1
3,1
No,1
60,1
1,1
2,1
140,1
185,1
0,1
0,1
155,1
0,1
3,1
1,1
0,1
2,1
No,1
59,1
1,1
0,1
170,1
326,1
0,1
0,1
140,1
1,1
3.4,1
0,1
0,1
3,1
No,1
46,1
1,1
2,1
150,1
231,1
0,1
1,1
147,1
0,1
3.6,1
1,1
0,1
2,1
No,1
67,1
1,1
0,1
125,1
254,1
1,1
1,1
163,1
0,1
0.2,1
1,1
2,1
3,1
No,1
62,1
1,1
0,1
120,1
267,1
0,1
1,1
99,1
1,1
1.8,1
1,1
2,1
3,1
No,1
65,1
1,1
0,1
110,1
248,1
0,1
0,1
158,1
0,1
0.6,1
2,1
2,1
1,1
No,1
44,1
1,1
0,1
110,1
197,1
0,1
0,1
177,1
0,1
0,1
2,1
1,1
2,1
No,1
60,1
1,1
0,1
125,1
258,1
0,1
0,1
141,1
1,1
2.8,1
1,1
1,1
3,1
No,1
58,1
1,1
0,1
150,1
270,1
0,1
0,1
111,1
1,1
0.8,1
2,1
0,1
3,1
No,1
68,1
1,1
2,1
180,1
274,1
1,1
0,1
150,1
1,1
1.6,1
1,1
0,1
3,1
No,1
62,1
0,1
0,1
160,1
164,1
0,1
0,1
145,1
0,1
6.2,1
0,1
3,1
3,1
No,1
52,1
1,1
0,1
128,1
255,1
0,1
1,1
161,1
1,1
0,1
2,1
1,1
3,1
No,1
59,1
1,1
0,1
110,1
239,1
0,1
0,1
142,1
1,1
1.2,1
1,1
1,1
3,1
No,1
60,1
0,1
0,1
150,1
258,1
0,1
0,1
157,1
0,1
2.6,1
1,1
2,1
3,1
No,1
49,1
1,1
2,1
120,1
188,1
0,1
1,1
139,1
0,1
2,1
1,1
3,1
3,1
No,1
59,1
1,1
0,1
140,1
177,1
0,1
1,1
162,1
1,1
0,1
2,1
1,1
3,1
No,1
57,1
1,1
2,1
128,1
229,1
0,1
0,1
150,1
0,1
0.4,1
1,1
1,1
3,1
No,1
61,1
1,1
0,1
120,1
260,1
0,1
1,1
140,1
1,1
3.6,1
1,1
1,1
3,1
No,1
39,1
1,1
0,1
118,1
219,1
0,1
1,1
140,1
0,1
1.2,1
1,1
0,1
3,1
No,1
61,1
0,1
0,1
145,1
307,1
0,1
0,1
146,1
1,1
1,1
1,1
0,1
3,1
No,1
56,1
1,1
0,1
125,1
249,1
1,1
0,1
144,1
1,1
1.2,1
1,1
1,1
2,1
No,1
43,1
0,1
0,1
132,1
341,1
1,1
0,1
136,1
1,1
3,1
1,1
0,1
3,1
No,1
62,1
0,1
2,1
130,1
263,1
0,1
1,1
97,1
0,1
1.2,1
1,1
1,1
3,1
No,1
63,1
1,1
0,1
130,1
330,1
1,1
0,1
132,1
1,1
1.8,1
2,1
3,1
3,1
No,1
65,1
1,1
0,1
135,1
254,1
0,1
0,1
127,1
0,1
2.8,1
1,1
1,1
3,1
No,1
48,1
1,1
0,1
130,1
256,1
1,1
0,1
150,1
1,1
0,1
2,1
2,1
3,1
No,1
63,1
0,1
0,1
150,1
407,1
0,1
0,1
154,1
0,1
4,1
1,1
3,1
3,1
No,1
55,1
1,1
0,1
140,1
217,1
0,1
1,1
111,1
1,1
5.6,1
0,1
0,1
3,1
No,1
65,1
1,1
3,1
138,1
282,1
1,1
0,1
174,1
0,1
1.4,1
1,1
1,1
2,1
No,1
56,1
0,1
0,1
200,1
288,1
1,1
0,1
133,1
1,1
4,1
0,1
2,1
3,1
No,1
54,1
1,1
0,1
110,1
239,1
0,1
1,1
126,1
1,1
2.8,1
1,1
1,1
3,1
No,1
70,1
1,1
0,1
145,1
174,1
0,1
1,1
125,1
1,1
2.6,1
0,1
0,1
3,1
No,1
62,1
1,1
1,1
120,1
281,1
0,1
0,1
103,1
0,1
1.4,1
1,1
1,1
3,1
No,1
35,1
1,1
0,1
120,1
198,1
0,1
1,1
130,1
1,1
1.6,1
1,1
0,1
3,1
No,1
59,1
1,1
3,1
170,1
288,1
0,1
0,1
159,1
0,1
0.2,1
1,1
0,1
3,1
No,1
64,1
1,1
2,1
125,1
309,1
0,1
1,1
131,1
1,1
1.8,1
1,1
0,1
3,1
No,1
47,1
1,1
2,1
108,1
243,1
0,1
1,1
152,1
0,1
0,1
2,1
0,1
2,1
No,1
57,1
1,1
0,1
165,1
289,1
1,1
0,1
124,1
0,1
1,1
1,1
3,1
3,1
No,1
55,1
1,1
0,1
160,1
289,1
0,1
0,1
145,1
1,1
0.8,1
1,1
1,1
3,1
No,1
64,1
1,1
0,1
120,1
246,1
0,1
0,1
96,1
1,1
2.2,1
0,1
1,1
2,1
No,1
70,1
1,1
0,1
130,1
322,1
0,1
0,1
109,1
0,1
2.4,1
1,1
3,1
2,1
No,1
51,1
1,1
0,1
140,1
299,1
0,1
1,1
173,1
1,1
1.6,1
2,1
0,1
3,1
No,1
58,1
1,1
0,1
125,1
300,1
0,1
0,1
171,1
0,1
0,1
2,1
2,1
3,1
No,1
60,1
1,1
0,1
140,1
293,1
0,1
0,1
170,1
0,1
1.2,1
1,1
2,1
